"DATE_VALUE","00224014","00566018","00585018","00593038","00604611","00662577","00691212","00695437","00767012","01081165"
2003-01-14,3481.744183967,1770.448649271,462.90634819,1287.345938814,518.662287098,563.126990394,279.854314194,921.734001833,511.85674957,285.028574744
2003-01-15,3452.287803392,1681.926216807,447.910790432,1316.020701812,498.261047364,558.822835054,290.838042225,912.407856789,513.91791769,279.578084563
2003-01-16,3481.744183967,1676.695345798,449.866732748,1316.020701812,510.030993365,562.409631171,283.177122674,920.179644326,518.727309967,281.694157222
2003-01-19,3434.613975047,1676.695345798,451.170694292,1288.10053784,498.261047364,546.627728256,278.28521019,917.070929311,515.292029769,279.513961149
2003-01-20,3287.332072172,1711.70194409,443.346925027,1251.879784579,480.213796829,520.802796212,269.97818899,886.760957919,507.734413332,267.009895441
2003-01-21,3305.005900517,1711.70194409,443.346925027,1231.50561087,489.62975363,515.781281648,261.301966848,888.315315426,519.414366007,265.855673991
2003-01-22,3334.462281092,1669.854976017,436.175136534,1253.388982632,502.969025764,529.411106893,268.224484515,894.532745455,508.421469372,267.971746649
2003-01-23,3375.701213897,1669.854976017,447.910790432,1254.143581658,512.384982565,544.475650585,266.839980981,901.527354238,508.421469372,268.548857374
2003-01-26,3346.244833322,1669.854976017,455.082578925,1249.615987501,502.969025764,551.64924282,267.024581452,907.744784267,516.666141848,266.368661302
2003-01-27,3269.658243827,1702.044951458,462.254367418,1244.333794317,498.261047364,548.779805926,263.424872266,908.521963021,515.292029769,264.701452541
2003-01-29,3234.310587137,1691.180834747,457.038521241,1199.812451767,478.644470696,537.302058351,266.286179568,905.413248006,498.115628777,262.200639399
2003-01-30,3181.289102102,1691.180834747,457.038521241,1175.665282926,472.367166162,520.802796212,260.009763551,887.538136672,492.619180459,258.930345291
2003-02-02,3204.854206562,1691.180834747,457.038521241,1170.383089742,464.520535495,527.259029223,264.070973915,881.320706643,501.550908975,258.866221877
2003-02-03,3251.984415482,1573.285049693,449.866732748,1153.781911165,466.089861629,532.99790301,267.947583808,879.766349136,489.183900261,262.777750124
2003-02-04,3299.114624402,1617.143891232,450.51871352,1147.745118954,470.013176962,536.584699127,269.885888755,885.206600411,501.550908975,268.869474444
2003-02-05,3228.419311022,1615.936767153,451.170694292,1120.579554009,465.305198562,526.541669999,264.717075564,872.771740353,501.550908975,262.905996952
2003-02-06,3181.289102102,1810.686118572,451.170694292,1109.260568615,466.874524695,531.563184563,262.224969204,872.771740353,501.550908975,261.55940526
2003-02-09,3122.376340952,1810.686118572,451.170694292,1116.806558877,468.443850829,525.824310776,257.517657191,871.994561599,501.550908975,258.032617496
2003-02-10,3045.789751457,1810.686118572,451.170694292,1125.861747193,470.797840029,522.954873882,256.225453893,876.657634121,501.550908975,256.301285321
2003-02-11,3110.593788722,1810.686118572,449.866732748,1138.689930639,468.443850829,522.954873882,254.287148946,870.440204092,501.550908975,255.018817043
2003-02-12,3204.854206562,1810.686118572,449.866732748,1127.370945245,470.797840029,521.520155435,259.086761195,861.114059048,501.550908975,257.199013115
2003-02-13,3246.093139367,1810.686118572,449.866732748,1128.125544271,473.151829229,525.106951553,262.686470382,875.880455368,501.550908975,261.238788191
2003-02-16,3358.027385552,1810.686118572,454.430598153,1142.46292577,480.213796829,535.149980681,269.055186635,898.418639224,506.360301253,269.510708582
2003-02-17,3381.592490012,1810.686118572,454.430598153,1132.653138429,475.505818429,528.69374767,266.563080275,889.09249418,504.986189174,268.420610546
2003-02-18,3452.287803392,1810.686118572,466.166252051,1167.364693637,477.859807629,534.432621457,264.99397627,896.864281716,508.421469372,269.703078824
2003-02-19,3446.396527277,1865.00670213,479.857848265,1183.965872215,475.505818429,525.824310776,262.963371088,905.413248006,503.612077094,270.023695894
2003-02-20,3446.396527277,1756.365535015,479.857848265,1208.867640082,483.352449096,529.411106893,264.99397627,907.744784267,483.687451943,272.011521724
2003-02-23,3446.396527277,1770.448649271,480.509829037,1245.088393343,485.706438296,533.715262234,266.378479804,910.853499282,494.680348578,273.550483658
2003-02-24,3440.505251162,1770.448649271,480.509829037,1208.113041056,485.706438296,540.171495245,268.31678475,903.858890499,495.367404618,274.319964624
2003-02-25,3434.613975047,1770.448649271,475.945963632,1213.39523424,477.859807629,535.149980681,274.13169959,895.309924209,495.367404618,270.600806619
2003-02-26,3387.483766127,1770.448649271,475.945963632,1221.695823529,468.443850829,537.302058351,268.870586164,884.429421658,496.741516697,270.472559791
2003-02-27,3340.353557207,1730.211179969,475.945963632,1201.321649819,464.520535495,535.149980681,267.393782395,877.434812875,490.55801234,265.599180335
2003-03-02,3305.005900517,1730.211179969,475.945963632,1187.738867347,467.659187762,534.432621457,267.762983337,875.880455368,490.55801234,265.470933507
2003-03-03,3299.114624402,1730.211179969,475.945963632,1176.419881953,464.520535495,541.606213692,267.762983337,884.429421658,490.55801234,264.316712057
2003-03-04,3246.093139367,1730.211179969,468.122194367,1210.376838135,464.520535495,548.062446702,267.024581452,882.87506415,490.55801234,260.789924293
2003-03-05,3228.419311022,1752.744162778,468.122194367,1201.321649819,462.951209362,550.931883596,263.055671324,878.211991629,507.734413332,256.750149218
2003-03-06,3352.136109437,1752.744162778,468.122194367,1202.076248846,460.597220162,555.236038937,258.532959782,869.663025338,505.673245213,257.070766288
2003-03-09,3358.027385552,1752.744162778,468.122194367,1220.941224502,462.166546295,557.388116607,259.825163079,868.108667831,505.673245213,261.495281846
2003-03-10,3369.809937782,1723.077962017,452.386994556,1222.450422555,466.874524695,557.388116607,254.102548475,871.217382846,490.55801234,266.112167646
2003-03-11,3358.027385552,1723.077962017,430.751094817,1186.229669294,466.089861629,553.083961266,246.441628924,870.440204092,477.503947586,267.138142269
2003-03-12,3346.244833322,1723.077962017,446.486294627,1189.248065399,474.721155362,559.540194277,249.02603552,882.097885397,480.939227784,271.11379393
2003-03-13,3193.071654332,1723.077962017,445.830661302,1182.456674163,459.027894028,530.84582534,241.918917382,855.673807773,474.068667387,261.367035018
2003-03-16,3181.289102102,1723.077962017,442.552494675,1156.80030727,451.181263361,522.237514659,234.165697596,844.016126468,465.136938871,259.699826257
2003-03-17,3140.050169297,1723.077962017,433.373628118,1154.536510191,441.76530656,506.455611743,225.489475454,819.923585105,461.014602633,256.493655563
2003-03-19,3128.267617067,1671.873286731,433.373628118,1139.444529665,445.688621894,515.781281648,225.858676396,833.135623917,456.205210355,256.62190239
